Country,Date,Population,Internet_Penetration (%),Broadband_Speed (Mbps),Mobile_Broadband_Speed (Mbps),GDP_Per_Capita (USD),Education_Attainment_Index (%),Mobile_Data_Usage (GB per User),Digital_Investment (M USD),Digital_Literacy_Score (%),Sentiment_Score (Social Media),5G_Rollout_Status,Urban_Population_Split (%),Rural_Population_Split (%),Latitude,Longitude,Internet_Access_Cost (USD per Mbps),Device_Penetration (%),Cybersecurity_Incidents (Count),E_Commerce_Penetration (%),Government_Digital_Policy_Index (%),Network_Latency (ms),Cloud_Service_Adoption (%),IoT_Device_Density (per 1000 people),AI_Adoption_Index (%),Data_Privacy_Regulation_Strength (%),Energy_Consumption_for_Connectivity (kWh)
Algeria,01-04-2022,25258314,64.10366667,61.06866667,19.566,6054.887333,49.14766667,2.886666667,236.6486667,48.61766667,0.001666667,Partial,50.529,49.471,13.8843,-124.8706,2.877333333,69.50633333,4061,36.34166667,37.847,77.18266667,29.98633333,26.50933333,17.11633333,28.69733333,248.9666667
Algeria,01-05-2022,25258314,63.86096774,61.62387097,19.67258065,6060.083226,49.16322581,2.892580645,237.3774194,48.62258065,-0.042903226,Partial,47.32129032,52.67870968,13.8843,-124.8706,2.863870968,69.57290323,4174,36.44032258,37.85870968,77.06096774,30.02935484,26.53741935,17.16548387,28.71516129,248.7787097
Algeria,01-06-2022,25258314,63.997,62.06466667,19.77,6072.685,49.22433333,2.902333333,238.4163333,48.68333333,-0.020666667,Partial,48.31166667,51.68833333,13.8843,-124.8706,2.881333333,69.58033333,4078,36.43566667,37.86633333,77.236,30.05433333,26.62266667,17.14066667,28.752,248.5776667
Algeria,01-07-2022,25258314,63.99870968,62.06322581,19.74322581,6080.801613,49.2816129,2.909032258,239.6529032,48.71032258,0.05516129,Planned,52.86096774,47.13903226,13.8843,-124.8706,2.89483871,69.57064516,4132,36.49483871,37.88096774,76.96903226,30.09064516,26.71774194,17.18129032,28.75064516,248.2241935
Algeria,01-08-2022,25258314,63.91580645,61.79290323,20.08129032,6086.727419,49.2983871,2.919354839,240.2245161,48.75709677,0.272580645,Partial,48.10032258,51.89967742,13.8843,-124.8706,2.901935484,69.59967742,4253,36.48612903,37.91580645,77.14645161,30.11354839,26.78032258,17.16774194,28.72870968,248.4916129
Algeria,01-09-2022,25258314,63.937,62.60166667,19.92633333,6096.608,49.34233333,2.934,240.9496667,48.745,-0.082333333,Partial,49.77966667,50.22033333,13.8843,-124.8706,2.895333333,69.617,4006,36.56433333,37.917,76.96166667,30.15466667,26.761,17.19033333,28.748,248.476
Algeria,01-10-2022,25258314,63.93677419,62.68483871,20.26935484,6107.961613,49.42096774,2.958387097,241.6890323,48.75290323,-0.18,Planned,52.39096774,47.60903226,13.8843,-124.8706,2.884516129,69.63258065,4192,36.57580645,37.88483871,77.10096774,30.1483871,26.8483871,17.22,28.76548387,249.2377419
Algeria,01-11-2022,25258314,64.018,62.751,20.47366667,6112.264667,49.45666667,2.952333333,242.1843333,48.78233333,0.177666667,Partial,50.998,49.002,13.8843,-124.8706,2.883333333,69.63566667,4031,36.63,37.91033333,77.09766667,30.223,26.876,17.21933333,28.78033333,248.7503333
Algeria,01-12-2022,25258314,64.02709677,62.90387097,20.48806452,6121.566774,49.50870968,2.950645161,243.4296774,48.82935484,-0.062580645,Partial,49.44741935,50.55258065,13.8843,-124.8706,2.895806452,69.66483871,4198,36.60903226,37.91645161,76.83,30.22258065,26.86,17.23483871,28.79774194,248.2754839
Algeria,01-01-2023,25258314,66.05774194,62.97580645,20.57483871,6129.668065,49.51774194,2.960967742,244.5577419,48.8483871,0.207096774,Partial,48.98645161,51.01354839,13.8843,-124.8706,2.889032258,69.6683871,4168,36.70483871,37.91,77.07129032,30.24387097,26.93258065,17.26322581,28.7616129,248.4906452
Algeria,01-02-2023,25258314,66.155,62.88714286,20.68357143,6135.885714,49.5275,2.992142857,245.0153571,48.87642857,-0.000357143,Partial,50.7225,49.2775,13.8843,-124.8706,2.906785714,69.71535714,3814,36.71535714,37.92178571,77.16428571,30.23464286,26.96464286,17.26714286,28.83964286,248.4239286
Algeria,01-03-2023,25258314,66.18129032,63.30419355,20.68741935,6144.66129,49.63967742,2.982903226,245.8035484,48.86645161,-0.063225806,Partial,49.7,50.3,13.8843,-124.8706,2.903548387,69.71806452,4124,36.74580645,37.93677419,77.01645161,30.28354839,26.99064516,17.2716129,28.79258065,248.773871
Algeria,01-04-2023,25258314,66.18033333,63.718,20.85266667,6150.032333,49.64633333,2.997333333,246.8973333,48.90966667,-0.111333333,Partial,53.29333333,46.70666667,13.8843,-124.8706,2.885666667,69.724,4012,36.772,37.94266667,77.45966667,30.32166667,27.06133333,17.261,28.845,248.3693333
Algeria,01-05-2023,25258314,66.06806452,63.7783871,21.0883871,6163.066774,49.67548387,3.017419355,247.6364516,48.94451613,0.025806452,Partial,49.91032258,50.08967742,13.8843,-124.8706,2.854516129,69.73806452,4208,36.82258065,37.97290323,77.00096774,30.30741935,27.11225806,17.36225806,28.83709677,249.0474194
Algeria,01-06-2023,25258314,66.20433333,63.99866667,21.285,6165.055333,49.69833333,3.006,248.5123333,48.96566667,0.111666667,Partial,51.05633333,48.94366667,13.8843,-124.8706,2.883333333,69.748,3998,36.80266667,37.97633333,77.10966667,30.398,27.13666667,17.33366667,28.828,247.46
Algeria,01-07-2023,25258314,66.11483871,63.97677419,21.33935484,6179.982903,49.76064516,3.008709677,249.3141935,49.01096774,0.13483871,Partial,48.96032258,51.03967742,13.8843,-124.8706,2.871935484,69.79870968,4169,36.87516129,37.98935484,76.93806452,30.3783871,27.19967742,17.32580645,28.84419355,248.6058065
Algeria,01-08-2023,25258314,66.08774194,64.30967742,21.33806452,6187.342903,49.80387097,3.039032258,250.4270968,49.02516129,0.043225806,Partial,51.22064516,48.77935484,13.8843,-124.8706,2.894516129,69.77741935,4134,36.90419355,37.98322581,77.3416129,30.41741935,27.25516129,17.33645161,28.83903226,248.6416129
Algeria,01-09-2023,25258314,66.065,64.19166667,21.539,6195.784,49.86166667,3.042666667,250.6203333,49.03966667,-0.019,Partial,47.85666667,52.14333333,13.8843,-124.8706,2.875333333,69.81366667,4007,36.94733333,37.95433333,77.11933333,30.444,27.25933333,17.37666667,28.878,248.9206667
Algeria,01-10-2023,25258314,66.15645161,64.61258065,21.82387097,6208.125806,49.89516129,3.043548387,252.0054839,49.08354839,-0.023225806,Partial,51.73935484,48.26064516,13.8843,-124.8706,2.909677419,69.82193548,4184,36.98032258,37.99451613,77.17870968,30.43645161,27.25903226,17.37290323,28.87322581,249.0887097
Algeria,01-11-2023,25258314,65.98333333,64.43766667,21.75766667,6208.064333,49.91533333,3.029,252.5173333,49.114,-0.072,Planned,48.71433333,51.28566667,13.8843,-124.8706,2.89,69.874,4057,37,38.00433333,77.241,30.47133333,27.338,17.42466667,28.84533333,248.8093333
Algeria,01-12-2023,25258314,66.09193548,65.24967742,21.84483871,6221.030968,49.9683871,3.058709677,253.0670968,49.12709677,0.146129032,Partial,50.5,49.5,13.8843,-124.8706,2.875483871,69.85354839,4195,37.05193548,38.01903226,77.1783871,30.51612903,27.39709677,17.45193548,28.87387097,248.4470968
Algeria,01-01-2024,25258314,68.01258065,64.89322581,22.06258065,6222.402903,50.02032258,3.06483871,254.0054839,49.15193548,-0.08483871,Partial,51.5183871,48.4816129,13.8843,-124.8706,2.916774194,69.85483871,4145,37.0783871,38.03322581,77.36096774,30.53064516,27.38903226,17.46387097,28.8783871,248.2235484
Algeria,01-02-2024,25258314,67.84482759,65.33275862,22.14034483,6244.105517,50.03965517,3.074482759,255.2213793,49.17448276,0.237586207,Partial,48.05482759,51.94517241,13.8843,-124.8706,2.897931034,69.89689655,3884,37.06931034,38.03413793,77.03310345,30.57310345,27.46689655,17.47655172,28.92517241,248.4151724
Algeria,01-03-2024,25258314,67.81516129,65.41741935,22.42290323,6243.582581,50.11322581,3.071290323,256.1412903,49.19903226,0.243870968,Partial,48.5683871,51.4316129,13.8843,-124.8706,2.879677419,69.90354839,4247,37.12774194,38.04354839,77.41516129,30.58064516,27.52741935,17.47096774,28.90612903,248.5990323
Algeria,01-04-2024,25258314,67.84066667,65.58966667,22.401,6255.925333,50.128,3.088,256.6553333,49.23166667,-0.209666667,Partial,52.16866667,47.83133333,13.8843,-124.8706,2.894,69.938,4016,37.159,38.02966667,77.03933333,30.64266667,27.56466667,17.507,28.92966667,248.4526667
Algeria,01-05-2024,25258314,67.8983871,65.71709677,22.56193548,6264.364839,50.17774194,3.097419355,258.0377419,49.24129032,0.101935484,Partial,52.42225806,47.57774194,13.8843,-124.8706,2.899677419,69.96516129,4192,37.2283871,38.05258065,76.92322581,30.63193548,27.62258065,17.51935484,28.94677419,249.1580645
Algeria,01-06-2024,25258314,68.00033333,65.839,22.61233333,6270.047333,50.25233333,3.119,258.7473333,49.29233333,-0.229,Planned,48.465,51.535,13.8843,-124.8706,2.873666667,69.98466667,4038,37.21266667,38.06533333,76.968,30.66566667,27.66066667,17.55666667,28.95033333,248.724
Algeria,01-07-2024,25258314,67.85451613,66.15741935,22.76741935,6283.683548,50.28064516,3.11483871,259.5416129,49.32806452,0.203548387,Partial,52.22129032,47.77870968,13.8843,-124.8706,2.872580645,69.98645161,4182,37.26387097,38.05645161,77.38193548,30.68774194,27.66677419,17.54,28.92806452,247.923871
Algeria,01-08-2024,25258314,67.79677419,66.29225806,22.80516129,6281.605806,50.31,3.112903226,259.68,49.3216129,0.191935484,Partial,50.49322581,49.50677419,13.8843,-124.8706,2.943548387,69.98451613,4192,37.3083871,38.12419355,77.49451613,30.72451613,27.74290323,17.58580645,28.96870968,248.8990323
Algeria,01-09-2024,25258314,67.96333333,65.98333333,22.92033333,6294.316333,50.37133333,3.137333333,261.6196667,49.34,-0.077,Partial,50.18033333,49.81966667,13.8843,-124.8706,2.869333333,69.99433333,4000,37.31433333,38.08966667,76.74766667,30.751,27.784,17.596,28.95933333,248.6013333
Algeria,01-10-2024,25258314,67.84774194,66.7983871,23.40451613,6301.43871,50.38741935,3.124193548,261.5277419,49.37225806,-0.008387097,Partial,46.11,53.89,13.8843,-124.8706,2.888064516,70.04096774,4160,37.35193548,38.12032258,77.23064516,30.77419355,27.83096774,17.63516129,28.98096774,248.3774194
Algeria,01-11-2024,25258314,67.93333333,66.64833333,23.195,6311.024333,50.429,3.156666667,263.129,49.40166667,0.101,Partial,51.74033333,48.25966667,13.8843,-124.8706,2.867,70.02466667,4019,37.415,38.08466667,77.14366667,30.785,27.88633333,17.64833333,28.95633333,248.1163333
Algeria,01-12-2024,25258314,67.69064516,66.57612903,23.39451613,6322.821935,50.47129032,3.161935484,263.69,49.41387097,-0.043225806,Partial,49.60967742,50.39032258,13.8843,-124.8706,2.882580645,70.06258065,4199,37.43548387,38.11258065,76.96709677,30.80903226,27.83935484,17.64774194,29.00419355,248.7590323
Algeria,01-01-2025,25258314,69.27903226,66.83096774,23.53451613,6329.080968,50.54064516,3.160322581,263.8967742,49.45935484,-0.180967742,Partial,49.09032258,50.90967742,13.8843,-124.8706,2.879354839,70.07193548,4158,37.48225806,38.10774194,77.13225806,30.84967742,27.91,17.64870968,28.97903226,249.0093548
Algeria,01-02-2025,25258314,69.16107143,67.03928571,23.80821429,6333.524643,50.54321429,3.183571429,265.4610714,49.46857143,-0.004642857,Partial,49.15714286,50.84285714,13.8843,-124.8706,2.880714286,70.12178571,3738,37.51964286,38.15285714,77.29178571,30.85178571,28.07,17.66607143,28.97964286,248.9539286
Algeria,01-03-2025,25258314,69.29,67.26064516,23.81290323,6351.54,50.59419355,3.176774194,266.0129032,49.48870968,-0.098064516,Partial,50.88677419,49.11322581,13.8843,-124.8706,2.890967742,70.12451613,4199,37.53387097,38.13645161,77.29258065,30.8783871,27.96741935,17.70096774,29.00419355,248.8835484
Algeria,01-04-2025,25258314,69.33733333,67.24133333,23.779,6347.553,50.638,3.196666667,266.3893333,49.53233333,-0.13,Partial,46.427,53.573,13.8843,-124.8706,2.892666667,70.13266667,3988,37.57466667,38.145,76.84033333,30.90666667,28.03666667,17.726,29.00333333,248.768
Algeria,01-05-2025,25258314,69.25741935,67.47870968,23.99387097,6357.432903,50.67032258,3.190967742,268.3116129,49.53645161,-0.302580645,Partial,54.27064516,45.72935484,13.8843,-124.8706,2.867096774,70.12451613,4141,37.61903226,38.16677419,77.02225806,30.92258065,28.1283871,17.71258065,29.02419355,248.5183871
Algeria,01-06-2025,25258314,69.37433333,67.783,24.18833333,6371.713667,50.73933333,3.203666667,268.6403333,49.60766667,0.015666667,Partial,53.53833333,46.46166667,13.8843,-124.8706,2.899666667,70.15033333,3991,37.61633333,38.18466667,77.04833333,30.96133333,28.14366667,17.73133333,29.03466667,248.635
Algeria,01-07-2025,25258314,69.115,68.63,24.0075,6367.6025,50.7425,3.2175,269.3325,49.5425,-0.515,Partial,46.0775,53.9225,13.8843,-124.8706,2.9025,70.1675,528,37.7,38.0675,77.3225,30.94,28.085,17.785,28.9975,248.2925
Argentina,01-01-2015,52887650,37.51193548,19.54548387,24.4883871,14406.42516,53.31354839,5.339354839,407.2835484,49.24451613,0.073870968,None,48.77354839,51.22645161,39.8502,48.9647,2.88483871,55.82612903,3743,37.00741935,32.19516129,53.15290323,23.2483871,46.61548387,10.51677419,28.28935484,228.7793548
Argentina,01-02-2015,52887650,37.44892857,19.83857143,24.67785714,14414.47679,53.36714286,5.329285714,409.6921429,49.29535714,0.064642857,None,52.92428571,47.07571429,39.8502,48.9647,2.8925,55.85857143,3338,37.01035714,32.18642857,52.85464286,23.31428571,46.67357143,10.51357143,28.32142857,229.4428571
Argentina,01-03-2015,52887650,37.54483871,19.90290323,24.69612903,14419.12839,53.41612903,5.331290323,409.7735484,49.28354839,0.088064516,None,49.98419355,50.01580645,39.8502,48.9647,2.88516129,55.85806452,3747,37.08322581,32.24548387,52.89516129,23.32258065,46.73516129,10.55354839,28.31935484,228.2041935
Argentina,01-04-2015,52887650,37.623,19.62,24.839,14431.81567,53.44033333,5.336333333,409.9566667,49.304,0.131666667,None,46.76333333,53.23666667,39.8502,48.9647,2.901666667,55.87366667,3655,37.114,32.20466667,52.66566667,23.34266667,46.78033333,10.56166667,28.35033333,228.903
Argentina,01-05-2015,52887650,37.42935484,20.02709677,25.08451613,14432.11903,53.48580645,5.362580645,410.8164516,49.34225806,-0.057741935,None,48.03096774,51.96903226,39.8502,48.9647,2.882580645,55.90677419,3715,37.11709677,32.2116129,52.86258065,23.3716129,46.90419355,10.56258065,28.34935484,229.1925806
Argentina,01-06-2015,52887650,37.47433333,20.34433333,25.04,14445.22567,53.54666667,5.371333333,411.4263333,49.37033333,0.072,None,49.754,50.246,39.8502,48.9647,2.885666667,55.92166667,3655,37.192,32.277,52.98033333,23.41033333,46.79466667,10.544,28.37033333,228.4973333
Argentina,01-07-2015,52887650,37.53419355,20.74,25.38806452,14458.09097,53.56935484,5.383870968,412.6277419,49.39806452,0.02516129,None,47.46387097,52.53612903,39.8502,48.9647,2.876451613,55.93709677,3688,37.22709677,32.21225806,53.03225806,23.44903226,46.93387097,10.59032258,28.39032258,228.0258065
Argentina,01-08-2015,52887650,37.41096774,21.02516129,25.35935484,14462.38839,53.61967742,5.389354839,413.6,49.40806452,0.098387097,None,48.13419355,51.86580645,39.8502,48.9647,2.873870968,55.95129032,3687,37.22516129,32.27,52.59903226,23.48580645,46.96709677,10.61645161,28.36580645,229.1974194
Argentina,01-09-2015,52887650,37.57,20.78233333,25.723,14467.90567,53.63766667,5.388333333,414.1743333,49.41733333,-0.063333333,None,51.85466667,48.14533333,39.8502,48.9647,2.886,55.977,3651,37.28133333,32.23633333,53.058,23.494,46.97166667,10.62,28.379,228.586
Argentina,01-10-2015,52887650,37.52806452,20.87387097,25.65419355,14480.75645,53.71193548,5.385483871,415.3812903,49.44451613,-0.008064516,None,54.80645161,45.19354839,39.8502,48.9647,2.890645161,55.98806452,3733,37.31580645,32.25870968,53.22064516,23.49645161,47.04935484,10.64774194,28.4183871,228.4767742
Argentina,01-11-2015,52887650,37.57533333,21.19266667,25.803,14492.16467,53.736,5.411,416.0456667,49.52466667,-0.157333333,None,49.40633333,50.59366667,39.8502,48.9647,2.878666667,56.01433333,3636,37.349,32.26966667,52.90466667,23.51766667,47.04833333,10.66966667,28.38733333,229.2186667
Argentina,01-12-2015,52887650,37.37677419,21.20774194,25.90580645,14490.81548,53.76193548,5.424193548,417.0058065,49.54193548,0.088064516,None,48.66129032,51.33870968,39.8502,48.9647,2.893548387,56.02225806,3723,37.39774194,32.29290323,52.96967742,23.58580645,47.11709677,10.6616129,28.40129032,229.0535484
Argentina,01-01-2016,52887650,42.18967742,21.77709677,25.99,14504.20484,53.83387097,5.415806452,417.3470968,49.57290323,-0.103548387,None,49.07,50.93,39.8502,48.9647,2.88516129,56.01290323,3757,37.42225806,32.31645161,52.7983871,23.5483871,47.11064516,10.71870968,28.39741935,228.4564516
Argentina,01-02-2016,52887650,42.30137931,21.42344828,25.84965517,14513.98828,53.82862069,5.42,419.0737931,49.57517241,0.170344828,None,50.50034483,49.49965517,39.8502,48.9647,2.91,56.04068966,3454,37.47482759,32.31551724,52.6,23.62344828,47.26551724,10.71275862,28.4237931,228.0665517
Argentina,01-03-2016,52887650,42.19516129,21.99,26.25870968,14522.29452,53.90096774,5.457096774,419.3519355,49.60322581,-0.010967742,None,48.54548387,51.45451613,39.8502,48.9647,2.920322581,56.03580645,3744,37.45129032,32.29483871,53.10967742,23.64516129,47.25806452,10.7083871,28.41322581,228.3164516
Argentina,01-04-2016,52887650,42.201,21.916,26.47833333,14533.99833,53.931,5.457666667,420.085,49.61233333,0.036333333,None,46.57733333,53.42266667,39.8502,48.9647,2.886666667,56.08166667,3566,37.503,32.317,52.76766667,23.63066667,47.26933333,10.74766667,28.43566667,227.9523333
Argentina,01-05-2016,52887650,42.24387097,22.24225806,26.57258065,14542.61355,53.98774194,5.462258065,421.0580645,49.63967742,0.085483871,None,48.07483871,51.92516129,39.8502,48.9647,2.897741935,56.09354839,3726,37.53,32.32451613,52.78903226,23.71967742,47.33806452,10.75903226,28.44741935,228.8032258
Argentina,01-06-2016,52887650,42.19566667,22.27866667,26.687,14547.12067,54.033,5.471666667,422.3416667,49.66433333,0.113333333,None,49.30566667,50.69433333,39.8502,48.9647,2.894333333,56.12233333,3653,37.55,32.32366667,52.68266667,23.719,47.40233333,10.78233333,28.46166667,228.3456667
Argentina,01-07-2016,52887650,42.07419355,22.52451613,26.70935484,14550.7971,54.0816129,5.488387097,422.2748387,49.6883871,0.07483871,None,48.13870968,51.86129032,39.8502,48.9647,2.901290323,56.11419355,3699,37.59903226,32.35,53.32225806,23.74967742,47.37322581,10.80645161,28.46967742,228.4883871
Argentina,01-08-2016,52887650,42.06193548,22.61483871,27.02903226,14563.53484,54.10870968,5.493548387,423.556129,49.7416129,-0.062903226,None,48.28774194,51.71225806,39.8502,48.9647,2.9,56.16612903,3709,37.64096774,32.36548387,53.03032258,23.75354839,47.51709677,10.83548387,28.45516129,228.3548387
Argentina,01-09-2016,52887650,42.02433333,22.956,26.94566667,14577.705,54.16733333,5.496333333,424.384,49.74166667,-0.085666667,None,51.28266667,48.71733333,39.8502,48.9647,2.882666667,56.145,3611,37.65633333,32.33,53.18133333,23.803,47.50833333,10.83833333,28.51033333,228.0796667
Argentina,01-10-2016,52887650,42.08903226,23.1583871,27.18516129,14579.28774,54.18516129,5.506774194,425.1419355,49.79225806,-0.147419355,None,49.05354839,50.94645161,39.8502,48.9647,2.884193548,56.21,3735,37.67032258,32.36903226,52.96,23.79774194,47.58451613,10.84,28.50935484,228.6377419
Argentina,01-11-2016,52887650,42.24766667,23.19,27.19366667,14582.83867,54.237,5.513333333,425.9736667,49.78333333,0.106666667,None,50.62933333,49.37066667,39.8502,48.9647,2.88,56.198,3611,37.70733333,32.396,52.574,23.86266667,47.55933333,10.871,28.49533333,228.365
Argentina,01-12-2016,52887650,42.23419355,23.39032258,27.3716129,14591.10903,54.28129032,5.512258065,426.8854839,49.81387097,-0.286451613,None,47.51322581,52.48677419,39.8502,48.9647,2.884516129,56.21870968,3693,37.77677419,32.37903226,53.19548387,23.86,47.57774194,10.9,28.47258065,228.7441935
